1606902000,19126.11,19168.68,19153.34,19148.58,66.54126
1606902300,19018.85,19147.33,19146.35,19073.65,68.94432264
1606902600,19055.14,19103.37,19073.32,19077.11,37.74805956
1606902900,19025.71,19103.25,19067.64,19028.71,19.94780536
1606903200,19026.34,19149.76,19030.03,19102.07,41.7581449
1606903500,19065.87,19150,19102.98,19089.95,37.43396803
1606903800,18997.81,19089.37,19087.84,19033.41,50.87132227
1606904100,19014.79,19098.87,19038.12,19091.78,24.34394956
1606904400,19052.36,19121.01,19083.82,19052.36,25.1450492
1606904700,19053.09,19154.32,19053.09,19106.71,33.16799569
1606905000,19111.97,19186.81,19111.97,19167.6,60.07582482
1606905300,19134.95,19178.75,19172.42,19144.82,18.36219231
1606905600,19124.97,19164.58,19145.35,19131.86,14.21438374
1606905900,19114.31,19196.74,19126.53,19186.91,18.39934734
1606906200,19100,19198.66,19188.52,19100,24.56928282
1606906500,19082.21,19125.14,19095.62,19107.57,17.05455068
1606906800,19109.67,19184.76,19109.67,19177.57,34.98470698
1606907100,19091.51,19191.01,19177.56,19094.87,15.54406684
1606907400,19068.85,19109.74,19100.91,19086.03,16.89649794
1606907700,19039.09,19136.84,19077.8,19063.81,34.88762948
1606908000,19033.35,19138.13,19062.96,19138.13,32.73932823
1606908300,19116.19,19177.01,19137.59,19137.32,35.65108134
1606908600,19108.54,19195,19137.31,19155.52,14.66272159
1606908900,19149.84,19195,19155.51,19170.77,38.08847995
1606909200,19119.38,19194.99,19169.18,19141.72,17.14827333
1606909500,19067.06,19148.95,19142.08,19093.09,27.71803312
1606909800,19082.01,19125.35,19089.51,19122.7,8.57166506
1606910100,19108.99,19156.36,19127.81,19130.28,8.69775869
1606910400,18855.94,19130.42,19130.29,18863.16,182.45361948
1606910700,18852,18983.14,18855.94,18900.91,74.26118404
1606911000,18886,18954,18900.91,18947.04,46.45875733
1606911300,18905.01,18975.13,18950.54,18938.44,37.27464536
1606911600,18883,18962.32,18938.44,18956.4,69.17461251
1606911900,18924.97,18976.15,18956.39,18955.09,37.78712896
1606912200,18852,18962.87,18948.01,18899.4,56.17394271
1606912500,18882.33,18947.81,18895.32,18913.01,35.63062408
1606912800,18800.8,18913.01,18913.01,18806.68,33.48828142
